ID,IssueDateTime,DeclarationOfficeID,ProcessType,TransactionNature,Type,PaymentType,BorderTransportMeans,DeclarerID,ImporterID,SellerID,ExpressID,ClassificationID,ExportationCountry,OriginCountry,TaxRate,DisplayIndicator,DutyRegime,TotalGrossMassMeasure(KG),AdValoremTaxBaseAmount(Won),Fake
11817080,2020-02-03,62,B,29,21,21,10,RZXCX7U,QOYWK3K,UKWGKPZ,,6910101000,CN,CN,8.0,A,B,3468.0,730707.6,0
18920701,2020-02-03,40,B,11,21,11,10,CC802L0,W7Y55JS,TUKVBTA,,3926909000,HK,CN,6.5,C,E,7.5,4.5,0
55497580,2020-02-03,30,B,11,21,11,40,ZN0A109,XFJ9MMF,9T15NML,,1206000000,JP,JP,25.0,A,G,4.7,2224.51,0
69099383,2020-02-03,20,B,11,21,11,10,ZN0A109,SSUCPJ2,0U6DG2Y,,8450190000,CN,CN,3.2,FCN1,E,4332.0,5257748.4,0
61585766,2020-02-03,20,B,11,21,43,10,NB30P6B,3WDK65Q,1DWRP58,,3923900000,JP,KR,6.5,CIT,E,500.0,950.0,0
79008760,2020-02-03,20,B,11,11,11,10,3HA463C,Z75MVXP,QGS3IT1,,5908001000,CY,GB,8.0,A,E,3.6,808.56,0
50671292,2020-02-03,40,B,11,21,14,40,43MSLZK,9ABMZGS,,,8534009000,HK,CN,0.0,C,E,0.8,24.8,0
19073877,2020-02-03,40,B,11,21,11,10,H3RWZG0,9I9MF8O,0RK423J,,7326909000,CN,CN,0.0,FCN1,E,15.0,22.5,0
35167360,2020-02-03,20,B,11,21,11,10,PTZA4DW,ZVF0BAM,LC2UWE1,,7117199000,JP,JP,8.0,A,E,1.0,1.8,0
63922586,2020-02-03,30,B,11,21,11,10,N0FNELS,FA8NQLH,,,6203330000,IT,AM,13.0,A,E,50.0,5540.0,0
58683270,2020-02-03,40,B,11,21,11,10,PF1L1IG,EAK4J4P,DWY4LCO,,8443399000,HK,HK,0.0,CIT,Y,0.1,88.89,0
25059973,2020-02-03,30,B,11,21,11,10,W78SJ07,VTG5U9L,F7608OG,,6404199000,CN,CN,13.0,A,G,140.0,37492.0,0
23089513,2020-02-03,40,B,11,21,11,10,DWNJQL8,W7DZ0KL,,,8533219000,HK,DE,0.0,C,E,2.4,1014.24,0
51324889,2020-02-03,40,B,11,21,11,40,BZ072US,SCV3MDL,1AWMXEZ,,2910200000,US,US,0.5,FUS1,Y,1.1,3394.27,0
35956051,2020-02-03,62,B,89,21,43,10,RU9K634,7QRFJK7,3CQIDJW,ALDCWV,1211901999,DE,DE,8.0,A,Y,300.0,18120.0,0
37021498,2020-02-03,20,B,11,21,43,40,O2BM2OQ,9KQBFDU,3B8CHQM,,9018909090,CN,CN,8.0,A,G,76.5,3847.95,0
47635773,2020-02-03,20,B,11,21,11,40,UN8ZIU6,5RYZMVO,HLYJR44,,4016999000,CH,DE,8.0,A,Y,9.0,162.9,0
97407811,2020-02-03,40,B,11,21,43,10,6UIXBT4,LHMZ0BH,XK32OGE,,9405103000,CN,CN,3.2,FCN1,E,420.0,27048.000000000004,0
86244479,2020-02-03,30,B,11,23,11,10,HOK5QTW,NNY8KMN,4A77F7X,MWIDNS,8529909910,DK,DK,0.0,C,E,0.7,2776.55,0
10421559,2020-02-03,20,B,11,21,11,10,E3Q8ABV,GVSOM3B,T4D2JN7,,9405409000,CN,CN,8.0,A,B,4.1,42.23,0
12650889,2020-02-03,20,B,11,21,14,40,O4RTZZ1,R4R44PA,55OASJY,,8501101000,CN,CN,8.0,A,Y,20.0,1812.0,0
57134618,2020-02-03,40,B,11,21,11,10,1AUAZUK,ZOG9TO4,23RIU88,,6402919000,CN,CN,5.2,FCN1,E,559.0,208786.5,0
10926616,2020-02-03,40,B,11,21,11,40,UMV59OQ,S2XC7QV,XUX7J2D,,4202999000,CN,CN,8.0,A,Y,32.0,310.4,0
10638992,2020-02-03,40,B,11,21,0,40,TF25D2Q,RO4I0VY,MCP6JQF,MWIDNS,8424209000,CN,CN,0.0,FCN1,B,480.0,1200.0,0
41737485,2020-02-03,20,B,11,21,18,10,F91AZFX,QKJ3YNZ,RZM2Z77,W5AYVM,6406201000,CN,CN,3.2,FCN1,B,0.1,4.36,1
92269629,2020-02-03,20,B,11,21,11,10,DWNJQL8,E1JOTCT,8TF3OLD,,8544499090,CN,CN,4.2,FCN1,G,60.0,48.0,1
41295573,2020-02-03,62,B,11,21,11,10,97ELD50,G75YFBZ,,,4303102100,IT,IT,0.0,FEU1,G,30.0,7407.0,0
63077766,2020-02-03,40,B,11,21,43,40,OZB7KED,L5Z8RM7,82QSCHP,MWIDNS,7010900000,CN,CN,0.0,FCN1,Y,478.2,17454.3,1
46647343,2020-02-03,30,B,11,21,11,10,KWFQCBV,H93662G,7X94E8W,,3305300000,US,US,0.0,FUS1,G,138.8,448726.5200000001,0
47758644,2020-02-03,30,B,11,11,11,10,Z2I27J4,AI1JGDK,,,3926909000,CN,CN,3.9,FCN1,E,265.0,159.0,0
43178396,2020-02-03,20,B,11,11,11,40,QAEP7ZO,5X42WDL,1DWRP58,,8471601030,HK,CN,0.0,C,Y,14.9,3526.83,1
89080910,2020-02-03,20,B,11,21,11,10,PLRBG3Q,PEZ873P,,,8203209000,US,US,0.0,FUS1,S,16.3,6252.68,1
40699103,2020-02-03,20,B,11,21,18,50,KWSE1HX,5TQ5JKL,6B1WBC1,,9506910000,CN,CN,8.0,A,B,285.0,3876.0,0
67748563,2020-02-03,40,B,11,21,11,10,D3V1AKD,6RCSLPV,RZM2Z77,,9619001090,JP,JP,0.0,C,E,2064.0,817550.4,0
67733712,2020-02-03,40,B,11,21,43,40,E6OW914,VFYCHZ3,TILFXXD,MWIDNS,6112410000,PT,PT,0.0,FEU1,S,9.9,7908.12,0
59433981,2020-02-03,122,B,11,28,11,10,12WCE9E,7WR5DON,0C24VP0,,6006220000,CN,CN,6.0,FCN1,E,8.5,1241.85,0
53569907,2020-02-03,40,B,11,21,11,10,H3RWZG0,LHMZ0BH,QT7KACP,,3920620000,JP,JP,6.5,C,B,650.0,9425.0,1
87035269,2020-02-03,13,B,92,21,13,10,CDO1QN6,8V46M5H,3YNTXOU,MWIDNS,4202922000,NL,VN,8.0,A,E,4.5,267.75,1
20085623,2020-02-03,20,B,11,21,11,10,Z2B9ENG,8I90F46,5MF68EI,,9503003919,HK,CN,8.0,A,E,57.0,3813.3,0
37361545,2020-02-03,40,B,11,26,43,10,EC8HJIM,P1TZXEU,,,8205909090,JP,JP,8.0,A,E,31.6,2028.7200000000005,1
52461284,2020-02-03,41,B,11,21,14,10,R3N6ZU4,JKRUJEF,REOJLCK,MC8NDR,307521000,CN,CN,20.0,FCN1,Y,6000.0,8146200.0,0
25186909,2020-02-03,20,B,11,21,11,10,I8O6RFU,7LQHGMX,7YT13PB,,8522909090,MY,MY,0.0,C,E,826.0,475941.2,0
85240586,2020-02-03,16,B,89,21,14,10,H52HKP9,6FM8GHJ,249LO7A,,3407001000,US,US,0.0,FUS1,G,1995.0,238402.5,1
22786402,2020-02-03,20,B,11,21,11,10,QK9EHSC,5HSDFOB,RM6FM6S,,8703241020,US,DE,8.0,C,E,1994.9,10373.48,1
39991219,2020-02-03,30,B,11,21,14,40,9S0RDUA,NMR5X3Z,JT2T114,W6UCD9,2821101000,BE,DE,0.0,FEU1,E,18400.0,1300880.0,1
30634070,2020-02-03,40,B,11,21,43,40,RZXCX7U,17VACTD,NLC61E8,,4202221090,CN,CN,3.2,FCN1,E,140.0,1344.0,0
56670860,2020-02-03,40,B,11,21,11,10,2GVTDXU,0NXYVZ0,F32N6NQ,,8523511000,MY,MY,0.0,CIT,E,126.0,151615.8,1
47361630,2020-02-03,13,B,89,27,18,40,IBIGZ7F,XLB61UW,KFDK178,LM3SJ4,6204630000,CN,CN,13.0,A,E,1007.0,66260.59999999999,1
87290366,2020-02-03,20,B,11,21,11,10,HKEF2UA,B2HSPY6,IAB98KT,,2849200000,JP,JP,5.0,A,B,2000.0,470400.0,0
66735862,2020-02-03,30,B,11,21,11,10,WBQKENF,LSKUSNM,GCPNHU7,,4202221090,CN,CN,8.0,A,G,31.8,305.28,0
15020112,2020-02-03,20,B,11,21,11,10,PF1L1IG,OAKNXC3,NPKQ6XY,,3923100000,KR,KR,0.0,C3,E,570.0,1824.0,0
67477075,2020-02-03,30,B,11,21,11,40,65ORXQ9,DX38XG4,VUG7TCR,,3822002020,NL,NL,0.0,C,Y,0.1,137.47,1
91415149,2020-02-03,30,B,11,21,43,10,PF1L1IG,61EXRYL,FND7MI0,,4911919000,US,US,0.0,C,E,80.0,4312.0,1
58907146,2020-02-03,20,B,87,21,43,40,SDXKKA0,C4TX4L7,M31P0RQ,I4FFXR,9608600000,JP,JP,8.0,A,S,889.8,603996.2399999999,0
34486116,2020-02-03,30,B,11,21,11,90,LL5Q70V,L1K04IT,PUR3454,30GFAP,8482990000,CN,CN,8.0,A,B,4032.0,257644.8,0
38407522,2020-02-03,30,B,85,23,11,10,W78SJ07,1P5RE42,FDUTBPO,,8481801090,JP,JP,8.0,A,E,829.5,48525.75,1
12173649,2020-02-03,20,B,11,11,11,10,6Z6EYFS,GW2GYN7,,,8505909000,KR,DE,8.0,A,E,21.4,8741.9,0
94920402,2020-02-03,16,B,15,21,11,30,1XFQZDH,FW9O4Q0,UBGMZWO,,6201110000,HK,CN,13.0,A,G,5.3,14015.32,0
74097630,2020-02-03,40,B,11,21,43,40,R90TO1I,L7NW1V5,0UYMGAS,MWIDNS,9401809000,CN,CN,0.0,C,B,133.0,159.6,0
45979174,2020-02-03,30,B,11,11,43,40,XK33V6F,XAI29G0,,,3102501000,BE,DK,6.5,C,E,19500.0,13538850.0,0
43591655,2020-02-03,20,B,11,21,11,10,5DVFQUR,7DYAC4N,0RPDREG,,6204630000,CN,CN,13.0,A,G,78.0,5132.4,0
78124999,2020-02-03,30,B,11,21,11,10,NZYZ967,9PSPPC3,CD11M1L,,8536909010,HK,IN,0.0,CIT,S,4.2,782.04,0
48740074,2020-02-03,40,B,11,21,11,40,OZB7KED,JBRDYDG,NGKFW6U,,8518909000,DE,DE,0.0,FEU1,Y,7.6,5.319999999999999,0
97260182,2020-02-03,20,B,89,21,11,40,UMV59OQ,R0CG5KQ,THNYUTP,,2931909099,IN,IN,0.0,FIN1,E,6000.0,1901400.0,0
64627404,2020-02-03,40,B,11,21,11,10,JLE5FET,13ERGJG,65PX0KP,,8207702000,LU,KR,8.0,A,E,8.8,6954.64,0
75332387,2020-02-03,20,B,11,21,11,10,6V8QPPW,A0YW7RA,3C0ITRT,,4202921090,CN,CN,8.0,A,G,40.0,24.0,0
26218801,2020-02-03,30,B,11,21,11,50,4OSUO77,JOFJ10S,HHRAH1P,,8504403090,HK,CN,4.9,CIT,E,18.0,487.8,0
16018180,2020-02-03,20,B,11,11,11,10,PHUJS9H,E1JOTCT,9UP4MN8,,3911909000,JP,JP,6.5,C,G,100.0,41250.0,1
91040681,2020-02-03,40,B,11,21,11,40,U8YJ1TN,LC2B3MJ,IXHGLHQ,,2103909090,KR,CN,45.0,L,G,3000.0,81000.0,0
42535934,2020-02-03,20,B,11,21,11,10,43MSLZK,BXFI1ME,,,3002904000,JP,JP,0.0,A,E,2.0,1868.8,0
61825144,2020-02-03,62,B,11,21,14,10,49TKV7A,1GKFP96,8QOEWI1,,8501639000,US,US,0.0,FUS1,S,52.7,720161.31,1
47150717,2020-02-03,20,B,11,21,11,10,51JSZLY,T8DV9E4,EYM2IAG,,3504002090,IT,IT,8.0,A,G,2960.0,4724752.0,0
14343875,2020-02-03,20,B,11,21,11,10,62RAPC6,L6ODM0J,UIMEZ98,,3302900000,FR,FR,0.0,FEU1,E,54.0,46715.4,1
18813601,2020-02-03,20,B,11,21,11,10,CCG16WC,M22QK0V,8FPBE67,,4821100000,JP,JP,0.0,C,E,12.0,13.2,0
29984177,2020-02-03,40,B,11,11,11,40,7Y5OGPF,IPN2UU2,V80RUTV,,8538909000,CN,DE,8.0,A,E,2.0,40.0,1
17589516,2020-02-03,20,B,11,21,11,40,H3RWZG0,X1H2QPB,B8OI389,,8542391000,MY,MY,0.0,C,G,129.2,5400.56,0
20778994,2020-02-03,40,B,11,21,43,10,626DNVO,5TTYDF4,PWXFTTG,,6802930000,CN,CN,8.0,A,G,16000.0,172800.0,0
48452544,2020-02-03,20,B,11,12,14,10,WBQKENF,KYEL5MQ,ZYFATXW,,4202921090,CN,CN,8.0,A,B,24.0,14.4,0
13598780,2020-02-03,40,B,11,21,11,40,YOEFT8N,PGZZFIK,7PN0VA5,SS12NI,9019208000,MY,MY,0.0,C,E,4980.0,5336568.0,0
31961051,2020-02-03,40,B,83,11,43,10,62RAPC6,WYRKHJU,JKN1GOM,FDLUKP,8411999000,JP,JP,5.0,F,S,61.0,104303.9,0
80091600,2020-02-03,20,B,11,21,43,10,VE91H9D,BDJWVVI,ONKQE2Z,,910111000,CN,CN,377.3,W2,B,7000.0,1316000.0,1
34800869,2020-02-03,40,B,11,21,11,10,DWNJQL8,0RLJRRZ,Y8XQKGS,,7310100000,JP,JP,8.0,A,G,350.0,19005.0,0
46832078,2020-02-03,30,B,11,21,11,40,6KQ7MLR,4N7LN33,7RVYZK5,,6802930000,CN,CN,8.0,A,E,48804.0,527083.2000000001,0
92989139,2020-02-03,40,B,11,21,11,10,EX4Q9G2,M5KYBBQ,,,3824999090,JP,JP,6.5,C,E,4.0,50.0,0
44258253,2020-02-03,40,B,11,21,11,10,HK3I8L2,DXNZ5OR,IG7Y31F,VZIZJJ,4819200000,DE,DE,0.0,C,E,126.0,75.6,0
84113407,2020-02-03,40,B,11,21,43,10,44F36R4,8YQUEYT,78IE02Z,,3909500000,NL,DE,0.0,FEU1,Y,16800.0,7403760.0,0
41877235,2020-02-03,20,B,15,21,11,10,IOAZGKI,E5A2B7L,B8ZNRB1,MWIDNS,4203291000,US,CN,13.0,A,E,9.0,5373.0,1
97170569,2020-02-03,16,B,11,21,11,10,U915W03,YE1L5VJ,586A4B5,EIZP3I,9503003493,JP,VN,8.0,A,B,4.7,1236.1,1
20039825,2020-02-03,40,B,11,21,11,10,P0PG8TK,QA6Q9Z1,ZYZ8542,,3304991000,JP,JP,6.5,C,E,560.0,99736.0,0
94916072,2020-02-03,40,B,11,11,11,10,IL0ECV3,7LLHWYK,0P2MHVY,MWIDNS,7409909000,JP,JP,8.0,A,Y,36.3,21649.32,0
74936799,2020-02-03,20,B,11,21,14,40,DWNJQL8,P9QLOYL,54ZAFBM,,8708999000,CN,CN,8.0,A,E,800.0,5600.0,0
84404619,2020-02-03,40,B,11,21,11,10,KWSE1HX,RZV4WLM,BU7OR7C,,6110301000,CN,CN,13.0,A,E,10.0,928.0,0
85057026,2020-02-03,20,B,11,21,11,30,6T0AJ3G,4EWWDAR,Y7J9G0D,,8424201000,CN,CN,8.0,A,G,168.0,9996.0,0
67342817,2020-02-03,40,B,11,21,11,10,5U5EWL2,Z7L90W6,XUR1GYY,,3002309000,FR,FR,0.0,A,G,0.2,3443.7800000000007,0
11268649,2020-02-03,20,B,11,21,0,10,YOEFT8N,1ZNY80M,X5804FX,,4203301090,IT,IT,0.0,FEU1,S,1.0,342.4,0
80531318,2020-02-03,40,B,87,21,43,40,DTY5Z7Q,F9C5KXG,,W6UCD9,8481900000,CN,CN,5.6,FCN1,Y,1398.0,61372.2,0
97049703,2020-02-03,62,B,11,21,11,10,K3E28IQ,MIQBKYB,PU5XE1Q,VZIZJJ,9506399000,US,TH,8.0,A,G,19.3,515.3100000000001,1
88060536,2020-02-03,40,B,11,26,11,10,9V8UD38,M5KYBBQ,SVQGGDE,,6109101000,IT,IT,0.0,FEU1,E,7.0,109.2,0
33922195,2020-02-03,14,B,59,31,11,10,E189VWP,TFN07BN,OMLYT1O,MAD31N,8529109900,DE,DE,0.0,FEU1,E,74.0,38036.0,1
33972870,2020-02-03,40,B,11,11,11,10,A7POIBB,TV8G24Q,D1SR1I7,,3926909000,CN,CN,3.4,FCN1,E,950.0,570.0,0
43683315,2020-02-03,40,B,85,21,43,10,9MZY96M,LSO6FGW,4QWPT2L,,3004909900,JP,KR,8.0,A,E,3863.0,1073914.0,0
19788480,2020-02-03,20,B,11,21,18,40,S1N2WHR,BLNB3J9,4KGMWDZ,W6UCD9,6109903010,CN,CN,13.0,A,S,9.0,562.5,0
45490366,2020-02-03,30,B,11,21,11,10,YAHFNQL,BBCRK3B,7PN0VA5,,7602000000,IL,IL,0.0,A,G,64108.0,628258.4,0
95449195,2020-02-03,30,B,11,21,11,10,H3RWZG0,C5BVREH,GBXGGL7,,4803009000,JP,JP,0.0,C,E,2317.0,576701.3,0
15431952,2020-02-03,20,B,11,21,11,40,0Z18ONZ,RQKL0U3,,,4911100000,JP,JP,0.0,A,E,32.1,22.47,1
92291316,2020-02-03,20,B,94,11,43,10,9Z8AYH4,C24GB7T,JIGK4MU,A5IT1U,6906002000,CN,CN,0.0,FCN1,G,50.0,1037310.0,0
33047396,2020-02-03,40,B,11,21,11,40,H3RWZG0,OS6H865,U9HMI16,,8541402090,HK,CN,0.0,C,E,1.0,204.7,0
97182333,2020-02-03,20,B,11,21,11,10,PF1L1IG,X3E6RDI,3U0NBSG,,3907209000,CN,CN,6.5,C,E,9870.0,2181270.0,0
81883849,2020-02-03,30,B,11,21,43,10,C6MLPCX,P0Q8EOD,5SG33X4,,1209999000,CN,CN,0.0,A,S,6.1,9777.08,1
52278594,2020-02-03,20,B,87,21,43,10,MT7AHQR,W0RGTOU,IXHGLHQ,,3824999090,CN,CN,0.0,FCN1,G,1438.0,17975.0,0
94593920,2020-02-03,21,B,11,21,11,10,E3Q8ABV,WEQXBYZ,3JR9ZCW,,8517623900,HK,CN,0.0,CIT,Y,2.0,1889.4,0
15241447,2020-02-03,20,B,11,21,11,10,PF1L1IG,OWD016U,,,904210000,CN,CN,50.0,W1,E,19000.0,19592800.0,0
35441909,2020-02-03,13,B,11,21,18,40,NAILZPA,IW7B4G6,7BNHING,,2005991000,CN,CN,19.8,FCN1,S,23500.0,1508700.0,0
99143124,2020-02-03,16,B,11,11,11,50,NMUDCWY,AKT5T24,C9FC45A,,7404000000,PH,PH,0.0,A,Y,21430.0,126437.0,0
39576051,2020-02-03,30,B,11,11,11,10,5OBXDF2,Y1X5GR6,UQHMADE,,9013200000,US,US,0.0,FUS1,E,3.0,1546.1999999999998,1
99800563,2020-02-03,16,B,11,21,11,10,E3Q8ABV,1EWSVN9,4MJZ05O,,3922101000,CN,CN,0.0,FCN1,S,100.0,43700.0,0
61647198,2020-02-03,20,B,11,21,11,10,LM4SODC,0B0DL7P,3GAF03D,,8703231020,DE,DE,8.0,C,B,1495.0,11362.0,0
27057607,2020-02-03,16,B,11,21,43,40,HKEF2UA,G5J5M8M,QMQ73QH,,2905110000,JP,JP,2.0,A,E,1394090.0,161017395.0,0
64003663,2020-02-03,40,B,11,21,11,10,7S4CPMV,708A72F,,,8421399019,JP,JP,0.0,P3,G,9870.0,1732185.0,0
53943210,2020-02-03,30,B,11,21,43,10,I78QFXO,H5Q3WMD,LB08IYJ,,8480100000,DE,DE,0.0,FEU1,S,1407.0,146609.4,0
61720666,2020-02-03,30,B,11,21,14,50,F463TSU,XFNLMVD,6V98AVQ,,4412314019,ID,ID,5.0,FAS1,G,206070.0,11704776.0,0
87188106,2020-02-03,10,B,11,21,43,10,MS0RIHL,620RF8Z,WTS70WS,,8708999000,US,US,8.0,A,G,24.4,170.79999999999998,1
46279476,2020-02-03,13,B,11,21,14,30,37P1HWU,86Y5HIM,7PN0VA5,,6106100000,CN,CN,13.0,A,Y,57.0,24800.7,1
47860776,2020-02-03,41,B,11,21,11,10,HOK5QTW,5XLVDME,HLYJR44,,2931909099,IN,IN,0.0,FIN1,E,6000.0,1901400.0,0
76904555,2020-02-03,20,B,11,21,11,40,OZB7KED,7YG9JKH,,,7326200000,JP,JP,8.0,A,E,1000.0,18900.0,0
60226663,2020-02-03,40,B,87,31,18,10,575N8BW,6K54EX8,4LLCH3T,W6UCD9,9405103000,CN,CN,2.4,FCN1,S,1750.0,112700.0,0
35425506,2020-02-03,40,B,11,21,11,10,E0OSKO6,VI6GU28,HCKC6V3,,6903202000,JP,JP,8.0,A,S,6912.0,6332083.2,0
44485497,2020-02-03,40,B,11,21,11,10,575N8BW,YHGG1Z2,HQFMRJ4,,4202921020,VN,VN,0.0,FAS1,E,1380.0,33534.0,0
86578163,2020-02-03,40,B,11,21,11,10,KXJKVNF,O15NJO1,0B57HNM,,8705101000,GB,IE,0.0,FEU1,S,287422.0,249079905.2,0
62411939,2020-02-03,30,B,94,21,11,10,9Y1EXB4,XR07B3E,659K5UL,,4819509000,IT,IT,0.0,C,E,810.0,3159.0,0
59227833,2020-02-03,30,B,88,15,18,10,67AVD7U,1JGLYYJ,NUDKKEY,,3926909000,CN,CN,3.4,FCN1,Y,336.0,201.6,0
39396950,2020-02-03,20,B,11,11,11,10,6T0AJ3G,HSEXI2S,KDT3IEI,,3924909000,JP,JP,6.5,C,E,661.5,727.6500000000001,0
76118007,2020-02-03,40,B,11,11,11,10,D3V1AKD,3P7FN5Q,23RIU88,,3926909000,DK,CN,6.5,C,E,17.1,10.26,1
15763022,2020-02-03,20,B,11,21,14,10,EK1IE52,TSZ1SKY,G24QH1N,,1905320000,TH,TH,0.0,FAS1,E,4500.0,5542200.0,0
28829416,2020-02-03,40,B,11,21,14,10,8ISFS79,XVSLT2V,IG7Y31F,VZIZJJ,806100000,CL,CL,0.0,FCL1,Y,18696.0,23353173.6,0
37882290,2020-02-03,16,B,11,21,43,50,KE1SHSG,3IQCHNV,SZJ8N8R,,8503001000,CH,CH,0.0,FEF1,S,65.0,5850.0,1
52817823,2020-02-03,40,B,11,21,43,10,L77JJEG,LSW3ZF8,,,710807000,CN,CN,27.0,A,Y,100000.0,26520000.0,1
34541983,2020-02-03,30,B,11,21,11,10,8BBKYXO,SJMO3C2,KILND1W,,8703241020,US,CA,8.0,C,G,2010.0,10452.0,1
71663512,2020-02-03,30,B,94,21,11,50,89L3UKQ,BFH9CAG,CEZJJLI,,4202999000,CN,CN,2.4,FCN1,B,240.0,2328.0,0
13926609,2020-02-03,30,B,11,21,11,40,RJ537HX,X4DTW9X,5QI84TE,,9504209000,JP,JP,0.0,C,Y,25.0,36397.5,1
54873033,2020-02-03,20,B,11,21,11,40,PF1L1IG,1B35M74,RM106QW,B7S0RD,1302199099,CN,CN,5.2,FCN1,B,500.0,98800.0,0
73757992,2020-02-03,20,B,11,21,18,10,9TJJHTD,A0DUCJ4,N4I6XW6,,6307909000,CN,CN,10.0,A,Y,128.8,296.24,0
80930115,2020-02-03,56,B,71,21,43,50,8EF0CRI,2ORXQ4W,LAL3Y83,,9019102000,CN,CN,0.0,C,E,1285.1,6682.52,0
45458723,2020-02-03,30,B,11,21,11,40,QDUSBFS,L26HSGE,,,9102119090,US,CN,8.0,A,G,7.0,8413.300000000001,1
87407063,2020-02-03,40,B,11,21,11,40,KWSE1HX,4NLK3MO,K9NEV2J,,8451509000,CN,CN,0.0,FCN1,G,1300.0,434200.0,0
97414153,2020-02-03,40,B,11,21,18,40,UCN901C,708A72F,KILND1W,,710802000,CN,CN,27.0,A,S,24000.0,7036800.0,0
90588334,2020-02-03,40,B,11,26,43,10,8L21I9K,L8MH65F,Z64QME2,,3307410000,JP,JP,6.5,C,E,13.0,1929.2,0
43211610,2020-02-03,40,B,11,21,43,10,0597DNU,8GQEYAH,XI326MU,,6112110000,GB,GB,13.0,A,G,1.0,1667.0,1
70807023,2020-02-03,40,B,11,21,11,40,H3RWZG0,W0RGTOU,,,8537102090,CN,CN,8.0,A,S,55.0,1419.0,1
85882141,2020-02-03,10,B,11,21,11,40,FHKA3XD,XRC86PW,5T6DAIA,,7607119000,CN,CN,7.2,FCN1,E,983.2,452861.92,0
56432837,2020-02-03,40,B,11,21,11,10,DWNJQL8,LGN9ZMM,,,9027802090,SG,SG,0.0,CIT,G,20.8,67780.95999999999,0
96793687,2020-02-03,40,B,11,21,11,40,1RZFN63,B8QCPVJ,SX4V7MS,,4201009090,CN,CN,8.0,A,E,7.2,84.96000000000001,0
96124391,2020-02-03,30,B,11,21,11,40,N8XBQG4,XAI29G0,ZYZ8542,,7009100000,CN,CN,0.0,FCN1,Y,371.2,292245.75999999995,0
63668717,2020-02-03,40,B,11,21,43,10,69Z0KLV,JBRDYDG,TXWYCMP,,8541402090,CN,CN,0.0,C,E,32.0,6550.4,1
98446499,2020-02-03,40,B,11,21,11,40,UOOH9ZX,CEURJVA,IS1YATG,,8541109000,TH,KR,0.0,C,E,0.0,0.0,1
15710069,2020-02-03,40,B,11,21,11,10,HR8PIUO,M3EGR4G,7YF1281,,3823110000,ID,ID,5.0,FAS1,Y,24000.0,9343200.0,0
34025805,2020-02-04,16,B,94,21,43,10,RZXCX7U,UX0MWJ2,YTV3SFP,,3907309000,JP,JP,6.5,C,Y,126.0,55994.4,0
87719648,2020-02-04,70,B,94,11,33,40,SV1VZBU,IWG0D3Z,RDO0NMV,FDLUKP,8443995000,CN,CN,0.0,C,B,41.5,1850.9,0
35807352,2020-02-04,40,B,11,26,11,40,99CKSHY,7VCXHZL,39S8UE2,,4420909090,CN,CN,4.8,FCN1,Y,7.0,11.9,1
12844827,2020-02-04,40,B,11,21,11,10,QPPZF16,PXURPAB,3WVVN52,,8517704020,US,US,0.0,C,G,5.0,22380.5,0
43119066,2020-02-04,20,B,11,21,43,40,UMV59OQ,KH39Z8W,EKM2KYK,,4202299000,US,CN,8.0,A,G,30.0,1200.0,1
22721375,2020-02-04,40,B,11,21,11,10,PES81CQ,3BFUK83,U1L2CG6,,6913109090,IT,IT,0.0,FEU1,N,26.0,2152.8,1
99135776,2020-02-04,20,B,87,21,11,10,PF1L1IG,9YKI6XB,Z0633KS,,1201909000,CN,CN,0.0,FCN6,B,40000.0,11164000.0,0
34368840,2020-02-04,20,B,11,21,11,10,0P8U6XH,HX4QS36,6WFAQF8,EIZP3I,3926909000,TW,CN,6.5,C,E,6.5,3.9,0
94985389,2020-02-04,30,B,11,21,11,10,YAHFNQL,CUHM655,UAW5UZ4,,9504909090,CN,CN,0.0,FCN1,Y,17.0,57.8,1
87009439,2020-02-04,40,A,11,21,43,40,PF1L1IG,2MMR63Q,W1POIQF,,8501520000,TW,TW,8.0,A,G,2.0,28.2,0
34665393,2020-02-04,40,B,89,21,11,10,C6MLPCX,T6WFORZ,CU7PGQG,,3926909000,CN,CN,6.5,C,Y,0.5,0.3,0
95762576,2020-02-04,40,B,11,21,11,10,91TP3LJ,DPVQ1RD,WM5DCNO,,5512191000,DE,DE,10.0,A,G,13.3,1943.13,0
69352699,2020-02-04,20,B,87,21,14,40,A7POIBB,T99DTWL,5F4BYR7,,4202312000,IT,CN,8.0,A,E,1.0,754.3,1
43219355,2020-02-04,20,B,11,21,18,40,BAIQVNM,KHISRTY,XUR1GYY,W6UCD9,6402999000,CN,CN,13.0,FCN1,G,189.0,19429.2,1
13819966,2020-02-04,40,B,11,28,18,10,KTG1LLD,HWU241F,P2KUGZP,LYVC23,8537109000,US,US,8.0,A,S,28.0,8414.0,0
77611912,2020-02-04,40,B,87,21,11,40,9UJYLGT,03TRCN2,09UPRFS,,8708999000,CN,CN,8.0,A,Y,12.0,84.0,0
80845725,2020-02-04,53,B,90,21,43,40,T1NEHF1,AGQFVZ1,JGA8G5P,,6115309000,CN,CN,13.0,A,Y,45.0,1228.5,0
77467537,2020-02-04,16,B,11,21,18,10,XDDUYBL,FT2UJY1,55M8JND,,9503003990,CN,CN,0.0,C,B,15.7,9.42,0
18911753,2020-02-04,13,B,11,21,11,40,YRETNU7,L7E5SXC,Y3X5L3Y,,9018909080,SG,IL,8.0,A,E,15.6,3492.84,0
